,nn5_0,nn5_1,nn5_10,nn5_100,nn5_101,nn5_102,nn5_103,nn5_104,nn5_105,nn5_106,nn5_107,nn5_108,nn5_109,nn5_11,nn5_110,nn5_12,nn5_13,nn5_14,nn5_15,nn5_16,nn5_17,nn5_18,nn5_19,nn5_2,nn5_20,nn5_21,nn5_22,nn5_23,nn5_24,nn5_25,nn5_26,nn5_27,nn5_28,nn5_29,nn5_3,nn5_30,nn5_31,nn5_32,nn5_33,nn5_34,nn5_35,nn5_36,nn5_37,nn5_38,nn5_39,nn5_4,nn5_40,nn5_41,nn5_42,nn5_43,nn5_44,nn5_45,nn5_46,nn5_47,nn5_48,nn5_49,nn5_5,nn5_50,nn5_51,nn5_52,nn5_53,nn5_54,nn5_55,nn5_56,nn5_57,nn5_58,nn5_59,nn5_6,nn5_60,nn5_61,nn5_62,nn5_63,nn5_64,nn5_65,nn5_66,nn5_67,nn5_68,nn5_69,nn5_7,nn5_70,nn5_71,nn5_72,nn5_73,nn5_74,nn5_75,nn5_76,nn5_77,nn5_78,nn5_79,nn5_8,nn5_80,nn5_81,nn5_82,nn5_83,nn5_84,nn5_85,nn5_86,nn5_87,nn5_88,nn5_89,nn5_9,nn5_90,nn5_91,nn5_92,nn5_93,nn5_94,nn5_95,nn5_96,nn5_97,nn5_98,nn5_99
"fft_coefficient__attr_""imag""__coeff_37",14.646845987913462,-119.5180752705021,2.4921067768295586,135.12661965399207,-48.477447442058576,55.249563016084124,51.289534521233946,88.61166843042173,127.64576247167727,-26.383501729633334,34.721429678302826,-10.187749279442087,97.14682363953743,-22.529936554315192,-87.46843149622862,-8.894835644694794,11.550809310546114,-20.248551094427828,46.75118250092284,-16.170240500789646,-220.1216874013419,-276.67211317523805,-43.47406017038654,-22.161187526388396,3.5119647322307834,49.038749204738764,43.86447943906959,147.15995795498375,-90.28522168176164,-8.797834182703577,23.647077642500108,-7.027966984121591,72.00933313805888,13.045888965227022,-8.269418024559371,-24.639711909806266,54.273901416535395,91.13742770033204,117.00263369270814,19.657810655966436,-36.573106149373125,-7.089638249512433,-60.25662228250296,-124.81233149588621,-60.089619633793205,-265.3530597810785,62.62482530237724,-250.33733384304418,-12.239903708429466,2.6779663441470802,-1.6946561558019084,-47.56917481226396,14.646845987913462,9.235164147538995,-16.81132460542409,2.4921067768295586,-31.877408830865157,-126.31717150298658,101.26377707255969,66.21885372698279,180.6754453139784,-13.993858706475354,-3.9322753425168813,106.69719193862687,171.52699005052,51.53356268837316,27.87102854303697,-0.7042663085109258,-14.74801893376491,72.98311947047067,-57.499879741083035,6.709154162661939,-300.4582738101549,-112.87188368676183,80.46524463257325,-101.66457263535673,-203.24982301567573,108.80376032529608,58.66838249036958,60.81085139687878,-132.00900214112053,19.74004512144192,65.7651940918918,23.298797299761475,-44.001367651615624,51.29465919512546,217.72571754125158,-87.46843149622862,150.65129187809168,1.4360943024335846,-22.84663638351161,-149.82819667048648,-1.616480292876588,57.99167979137374,-6.442503348514968,-46.35832327785389,51.01031048111413,-238.3080413836434,22.900201286846947,-16.008598515435466,70.88911093275136,59.281917930917416,193.569217488045,128.74581131491067,-49.03597763142649,139.26880714678128,83.14551814650584,-54.91205330634316,-41.06255436016067,-104.03187672652786,57.550903125729306
"fft_coefficient__attr_""imag""__coeff_38",-101.38634537417715,-13.128343358564393,-50.931030150696145,-42.87428161266416,-81.54069617727251,-30.643347425626498,-336.78305970055555,-72.25589016870607,-123.59113255757421,-100.05629622575621,-53.81779292795635,-93.20368756754166,79.47827495395649,-60.97878616570029,-24.322960755895025,-72.41482428101185,-21.479809752857882,-138.79046571625608,-84.33834051150893,9.107670330405933,-63.53460247998589,-128.78219796704465,-83.04372965094572,-137.55623276634225,-2.0443359533552083,-137.46047898375951,-60.4736317304112,-113.90084936813945,-127.75988345018473,-75.28729317173392,11.361621080998752,-175.16811111289087,-209.08990227393986,157.76094302073383,-191.5079720045343,-92.81953591353378,-93.57756693274136,-374.27730182860034,-396.1538084487235,-96.92964630050385,-29.444970146345344,-134.07551508833268,-303.8861310934741,-118.72317061626998,-103.42162231736097,-107.74578327781416,-249.97899168824983,-59.76141847561349,-207.93534714669508,-78.35129238962512,-88.09788150994515,-198.36298893685955,-101.38634537417715,22.420980453859862,-323.07322087502143,-50.931030150696145,-242.55547432502865,-109.06765643006993,-64.60579453002086,48.91182947286973,-297.34689883349154,-60.15156420768298,-76.1224501432242,-80.04985030431276,48.39765226319505,-93.05179976599311,-177.94876076141452,0.08235582534513064,-54.27658787891518,72.75598525859898,-94.26449909622134,-135.1563494132067,-406.78756479617545,-98.10992797840996,100.70906376584989,-248.35746599998225,-227.29771997403705,-86.05743969708249,-97.29656218255005,-127.40070935890009,-76.44782400032915,-130.92267112022057,-142.50036619135952,-86.2834288418528,-100.59814322732177,-123.90155050557159,-140.00040575335123,-24.322960755895025,-227.22895184216108,-25.461175106866776,-44.35922743417606,-78.30573771058381,-213.70109133812798,-187.16945069895345,17.124194256511544,6.258762264725338,-245.58664421974473,-224.86532940251954,-33.76436465814142,-76.10667107221413,-99.33065810560831,-17.69006373137756,-97.92749214310534,-229.73115843534686,-244.22138453891128,-221.16770185119307,17.893901815787387,-33.143207055850155,-154.0681965135928,-10.69168081518481,-183.73351550207443
"fft_coefficient__attr_""imag""__coeff_39",104.15046942642664,-17.364529942188412,134.18207348313732,28.085015874134854,138.54760158484268,42.427732986552165,34.75864187783931,3.3462621938387507,148.50009528675426,-59.439191645138024,33.69869697042778,62.332635663072914,79.02808118079938,-4.0097974373601915,1.36468497257348,63.29314236739271,101.2053631733051,2.511816471895081,168.02522904589645,99.20135771878252,256.0894246831558,31.44167610348891,9.974418867172098,-40.592252006228634,-51.32127448925157,81.14886146919605,45.337254951665436,241.67694265184065,24.365804693045177,91.01475131366182,82.16290795486127,86.4071680323689,173.98671631353176,-27.88264600113351,13.19691783601435,100.55446496765657,52.16681787903022,142.92133222890064,230.3960407245755,103.3061973056896,85.02706537833993,-92.8698702571251,198.09917276550976,-63.762707636027905,59.474184590831655,228.31442994402107,47.56609485563937,-19.772863509299697,114.7517190053473,102.14423521453112,56.38402344117593,102.03011491139003,104.15046942642664,39.87093090047534,173.98216773555131,134.18207348313732,186.9966439357529,-65.43241746008954,-97.00971038752542,33.93071889226304,-151.4743077662936,7.037198487633965,39.600583825968684,185.9174764897184,-64.44925892823548,38.43069715263262,-113.61881200983449,146.69215529598893,122.2243103536191,-83.69331296305901,11.164575207607466,-67.33606525624589,-70.66811187570877,158.7802988512734,232.09296071109145,230.53397037252745,71.86254046851218,18.618679828103815,254.6930651551826,35.526702347331465,-161.38237955809666,19.433896428507293,17.96943678953509,80.26579463346123,52.46860063702576,25.46293512402088,-109.38472183819631,1.36468497257348,11.087422067219705,36.73524742438047,29.88540637717403,108.01063272008433,466.9204376540835,-47.850037711503816,79.1605022680823,59.958781611888,183.5547853523036,36.37618395410877,47.84798928884936,20.068197693815904,59.08956756562752,68.08677975377529,62.46596885098688,47.56568603354383,189.06774343163204,149.2448940238982,91.97404797411666,-23.041296987445023,81.15017927860706,154.6193086201653,4.044029688639071
"fft_coefficient__attr_""imag""__coeff_40",58.74450669994124,21.962010390110812,-98.41841561985788,80.37331197684283,-200.570585412443,71.41890467295343,19.75561347476058,-37.53192264079558,-150.7587234770176,-163.7480626233964,-95.51569929907501,-139.13321455361884,18.123308030292204,41.417727572391115,-200.0542263286287,-118.85858828355448,54.50581342086818,-116.56295109400146,114.91122740353461,-155.27041520271956,-146.29402329674718,-98.64750607204954,33.25116054354238,-87.7967778111441,21.9662679222167,29.206363495997493,-89.0180922633317,-64.48833930926568,52.13495183545631,9.412472190428325,-15.822525691702541,-8.915869413851226,-16.862386756296047,-174.227682911344,132.796731833327,79.65853764171888,43.07303009789205,112.73594875647477,110.41042238760026,62.91782271120522,-127.30715662606222,16.98471864954243,-80.34633320732956,-73.9169559861666,-39.71301728149502,-77.08454644306156,-95.40824091179826,79.39302976364276,48.16211678722618,-51.452830341126905,25.431858671912025,44.354696187163654,58.74450669994124,-1.5116722342419138,-6.809069852254808,-98.41841561985788,-106.35872683891334,-202.90330481936908,-141.5984055186488,-82.44372527468892,-28.486764744576405,68.56057953923641,-54.903647562311704,-54.27766189865288,28.451599867023916,-98.39165576759089,304.84223635787606,-73.56072025959361,-68.71763593518088,-88.3978713284112,-47.037256866072084,-96.90899846882837,108.55312194287293,-176.17702850221212,-100.49409262676667,-63.67510543024247,5.801783379577657,60.99839006178759,-104.24184561357472,43.37693131375183,-148.04631922636784,-164.511259103086,6.366476050917284,-22.03973088661234,9.772994906423392,23.92837201804908,26.809888669354557,-200.0542263286287,22.700290854122905,-39.184516172127445,-61.44286403686641,95.26683136998764,-68.33970238251214,-76.04656512923066,-126.39814974505093,80.15876964391401,-308.36944811471915,-77.98197635865633,-106.6450530585937,-32.90820933395452,91.4291905730248,-3.71290388498641,-54.469754485932924,15.9013254785025,94.29867401049293,-13.321683635749451,11.569252659829205,56.926534049680185,29.69783356160916,31.39730080432348,62.36719783288938
"fft_coefficient__attr_""imag""__coeff_41",1.815339790851965,23.21733068694234,41.21936755338132,5.33167612091146,190.99976187434842,-46.86731579815029,-221.18795877063604,128.23026664864253,-52.53203064064615,93.31204688796919,1.5334946474159281,231.76898809510035,-127.72935654421195,18.4998371077076,35.54563224916493,-81.71290657252908,-128.5150778578446,-3.8284135859011315,-69.91049756149525,16.335385618212637,356.9339743760226,-163.46076334984963,-26.064477418902726,7.315455647900677,-59.41648514597515,43.98916030257368,12.623952218757497,146.9140659648964,38.87495229317429,3.665901055880866,-21.937923856944074,83.67731128776433,92.49354012890412,-83.52117149495102,287.64454386368845,-39.831902096586816,82.38188895670524,-49.04810999784627,19.09575612841227,-32.404236652160904,-109.39502123736679,26.296923323845057,114.63268321181562,-230.24669335105307,40.84000790544885,-182.35784292553262,-1.7649620450963859,47.1254460260344,-47.30462358017171,-74.14052004450399,-69.56528345573052,38.428849976386395,1.815339790851965,16.226414879815117,102.18257941274622,41.21936755338132,168.82086446655484,57.23478004905161,183.46768142525485,-108.10376501609667,66.01283024059771,46.98703050919888,-9.870234551795193,-28.221095174114925,-57.059292317861946,-2.955435437873021,-184.9365014550721,-328.3414774916339,-27.68708014921024,115.96164271385096,-67.25101578947054,109.9821188339795,-60.347142304285455,0.017587956892725742,-140.23820155484805,32.99112518553018,-46.985113776017144,23.27205322225209,13.897009303110693,-79.19512126986695,-24.52185731640373,-90.2543256800622,-20.452123969682006,33.889544782313536,-108.969106477092,152.38109637554547,140.62402166895896,35.54563224916493,172.4242704857577,-54.63824386642349,-42.011613903422685,-76.92601577288546,-222.5391650587274,153.7985381674035,-64.46392018099868,34.71994224939576,3.4444089805152034,-46.16786979552219,22.611147574238917,43.901784786274796,-7.2467968384168415,137.06263124291615,6.140701133485343,17.694354515100173,-31.827918620238094,12.577217761271523,-93.41877253795543,-83.64020432822278,41.33330111853248,-4.845441288150511,-98.2049184533498
"fft_coefficient__attr_""imag""__coeff_42",164.87334434848373,-80.14734876417143,77.28513572071395,114.23533572969903,99.6636654316919,1.7480903065369908,95.53795076914199,46.08762785247288,276.1358876104864,64.0024805345094,34.16872230012941,344.8984220841031,226.40476808931243,152.1743646991629,84.50928199519697,129.8095419507879,178.25037091542384,98.99671726035216,-45.36648824855486,11.765149155443538,118.93612613081503,-8.337899108776242,14.907929350105054,178.77051766267977,47.1315802778218,190.21549830344924,74.86054190782203,356.5297432613512,220.27413717648443,55.77221306347401,23.82135934356271,67.3074874479764,197.20383980168214,105.6902810631638,82.69536994386972,175.47965540363063,210.30223918613774,-55.53207644409746,143.35002876718988,81.7304544568828,65.85005374069965,115.74978286449962,174.41862082940824,-124.9127344202499,44.88205073337087,81.44646539615796,-21.58284372999708,181.4719516560612,73.76615216430656,219.25318981743482,8.307680167986664,77.45245852152489,164.87334434848373,178.40665044494446,-5.371746139482212,77.28513572071395,36.22106602579403,-119.82072484715437,136.80443538806722,-85.2033521836702,160.80105273315712,51.698962177407424,9.771777320092184,93.71017183380543,-5.456546869828401,-3.465235517179579,128.2452220805433,135.37510880977078,186.50491123382307,145.89324614289066,79.45684751239962,2.555089899134643,326.81379238531224,67.1122920579667,-10.302051884018255,258.92042200701627,-31.813620600900308,183.36312796518826,120.32923720691154,76.12824206967345,136.0152762643411,152.50986371735675,141.74856339938833,165.45438356995038,80.91936140071414,184.86458528400226,51.02444555484946,84.50928199519697,294.62081008179007,46.40952692588385,56.56564326957758,1.807177205242347,-146.3438402414454,53.64902076315717,64.36103461642597,37.454861784695154,12.720738632742552,-74.72067694779561,47.45328914201659,153.29014468224415,81.26066359427381,82.45091040902611,88.44974000875092,146.06114953113382,26.340449898503294,-8.427036001779776,98.42750791442046,-4.962209279792226,43.78679292664012,-148.71691289189584,-0.15416933004829048
"fft_coefficient__attr_""imag""__coeff_43",289.47237618679407,120.00002682387195,20.825498175638145,59.09793840187213,5.640466611518207,-10.945636566946117,-466.4328078043766,26.533864577459,-65.67888177591774,-45.94388621500267,-103.15510452271775,-79.39541535781898,-331.8420205107372,-55.46495496539893,-41.5790994369361,-227.02340281524198,-40.90206317927422,57.82304340703743,2.193227981629808,-64.92743256969035,50.533585035573594,256.0282239339231,18.62711126133139,182.67662205264176,-114.77567623389267,-44.08906611929649,27.48102199095966,-110.0728036591321,-23.495920722871823,-29.08302196988709,-30.745392795421893,22.245822960470797,-35.08474039725755,-40.981086428599674,15.710880863947924,59.966697664338966,25.51911143352184,81.32934816924735,-121.73537622775254,17.98643406531717,33.27045047872145,-163.71568971440385,35.91670146716585,-25.361204975894886,-60.26633418126938,224.66954736401246,-45.9402465159349,146.52541143707114,135.4671767569827,10.84952154434394,-25.079888338071,-44.92354488115545,289.47237618679407,-231.06984084410487,82.00903545465549,20.825498175638145,69.53762454974475,-8.873069056803836,-213.2570892668803,-48.23732199391505,-150.0202776573103,30.215194163060755,-109.23051025176495,-98.20258876248708,109.73245276494909,23.425789604257552,-27.037971627432903,-122.25199433063409,-87.31352844453839,-213.64123731483332,17.212410771463432,86.74465547837782,161.59516688275633,-90.23314518507176,32.35769022249564,183.909044537661,-15.693954475564823,11.854997625615422,-61.424578217795116,-110.0778132212987,59.93092035603263,-59.30869134666588,-50.731712096368824,33.96774317570638,62.333724659723885,142.60045982595062,-176.94674782383163,-41.5790994369361,-72.18342815178454,-33.52847288375416,-9.239209186770454,84.29655569138636,4.08631522368645,54.39671210577227,111.66906931908247,86.13839089760836,50.4481785378556,24.67586500075109,-98.86034216457388,-73.28127581913304,-22.449760887930765,-11.105846343058428,-35.50452165969132,71.4700605399162,65.63196488104127,-79.28816197850634,-100.7522879285608,-109.33812534587976,-44.012065452965665,76.1450362054507,19.0436898286237
"fft_coefficient__attr_""imag""__coeff_44",431.8778601368028,113.90498444001958,-85.33721096847634,186.55222484359575,219.394081921947,-55.89103545027373,184.67213432233652,336.2189568589778,150.02896971773546,223.56022471270035,84.21078724730378,143.18541313328606,-169.0749233403808,3.9044957371734483,204.52562226670446,160.41777168019212,45.24564530855028,21.406484020912288,30.04581016305842,411.26256004552397,195.49260982273034,187.8680430644974,5.6679459730461765,22.72913790756928,91.75752074305746,77.45914653091694,12.375586484595203,39.223704699842784,143.67673181490358,102.17980497251251,4.818863316626558,51.464100246183506,116.85705416820355,116.15049524049554,205.69711507758058,115.16514144159848,64.0525591762335,91.26823961248243,361.23993727527386,70.97748687802499,45.59247219527293,-5.061090445576546,158.44181271230016,54.19930822781222,115.03378282258834,250.57979756631056,190.82413312297757,137.1408623713795,132.13677798010528,8.875835377135317,45.80672594782939,123.45700927585288,431.8778601368028,152.48279728233663,-87.28302637966445,-85.33721096847634,120.18168721351468,-39.494423826736465,218.77909103258364,44.18497294634798,-35.169569789140766,43.93628281496268,34.42109892812533,16.223797787838606,88.19740363223312,85.60438018081179,303.25326831528344,51.26642829533651,71.58843204999266,23.857715532814517,32.31223989714498,92.20664504410733,168.22434600605834,330.7163142028263,297.1508325235826,200.92098221806276,112.59249200283752,53.46094751579017,-24.62215536375261,20.293242941512947,19.01945473817605,38.6029433000073,-67.71068437178683,74.56833426383237,142.53197681150485,-46.12928278485309,49.92124663455149,204.52562226670446,-15.751219535841187,79.93011717649385,107.63412247641074,47.30460543280882,104.20706064795647,49.15008137259359,81.518123162113,136.67817954909373,132.13737751842822,78.04374698458737,-7.928123737983633,45.90368356398147,28.269287277244132,105.23858312775735,197.61745605333905,237.50502726950725,231.4305157234422,93.24217011167414,101.47379705869486,-2.3477402059454278,-91.54137270705817,168.73613008073448,192.9991001758971
"fft_coefficient__attr_""imag""__coeff_45",198.46447855866597,29.96182579211723,-211.5735499418836,120.72515928150611,-39.36297309189891,-62.381748525926525,-100.87324846028302,48.54255017846963,148.06755879142685,105.78956794803935,-34.708047860927444,-59.088774434264764,-102.13416787118723,10.69425196138908,147.60553597969047,37.12509721052201,-64.64158264546498,97.82871478632583,-28.14746204288477,14.059841932047998,-117.86060788417461,141.1282015870534,-128.73091350863973,60.58594640279708,-13.980573048908404,-3.8522955532261385,-26.4382476429152,-61.008755983560334,-12.027135773815012,32.15484132877583,-99.95422379280987,-10.666647797641652,84.6767172604015,25.87752737701838,158.43558107158196,171.4421323785593,-17.13428726489861,13.060684340865834,58.29628303961048,31.12202066307057,106.78098876383953,64.68262654620432,142.85521403078218,-84.03530310471673,-90.91123602244656,-88.09049150981151,-30.22902198337054,-11.449081490930489,-22.0310591810955,-20.856963716887226,132.95549124660573,1.5510109570450865,198.46447855866597,-123.18984647719009,-44.959055022983804,-211.5735499418836,-35.493429098414694,91.1970589673208,-263.341111234122,-60.41078261902468,-160.86117097199494,40.44561005929214,-37.20886285048965,81.56874197181378,177.88449985787403,128.64292907621495,-132.22839319221467,49.728310758377575,12.921438927356624,193.19487448094026,42.229128117689456,84.34538452119584,-4.363185272759111,167.3345550668762,-0.3674864520947949,-167.03173484817677,272.6718235815905,-61.374582003636924,-164.19103219582774,42.1512343210618,14.808253088176865,-51.20623502174722,81.93588088153174,25.266253383128955,-18.483942256505543,196.9632536396101,119.52165284078893,147.60553597969047,-43.98237210733768,-12.29392694170972,6.6399980900599935,-16.89926914824305,124.8831970080413,19.793681706556782,55.1388410184282,170.27002555055532,-6.571801475312344,20.682693980434326,37.383318348014,39.33251635100962,-28.608865574710173,-7.4574502511947145,-5.112644597381078,87.12708940180474,63.173163766068726,-51.8715338068902,-49.46232955360061,74.91387385652345,153.52115789966868,-72.72986605373323,21.892290497489995
"fft_coefficient__attr_""imag""__coeff_46",247.8960366868794,-121.53505377247265,-400.9327757323978,-84.38003780631409,228.66295678726846,8.97436719820768,-215.2071375758984,96.92744922088852,-74.47082790260671,-181.987983254039,-170.61571094548717,-256.7098388200324,-63.57288064783907,47.09266003922521,-65.0205775552486,74.74570385053708,-103.21114722269706,4.424109597888489,-131.66650124826378,-167.84168811615547,-96.65092118725329,72.91368000224722,-105.85530825261766,-212.02277644898984,-127.78634540656003,-41.338930567205864,-131.16353320873867,-134.68961971088544,-128.86409148422902,25.05256357765952,-0.41271415498704656,-91.34239210420914,-174.70649924395434,-356.8260083353272,-57.781166546096216,61.26629019164926,-117.0127063287419,-24.868601735904278,-296.7630581948476,-46.93772924149256,33.43627390421905,-65.40382831705497,-163.30044496982123,-76.96307810573508,15.794709517006543,-316.6852120926301,30.99666198655003,-46.98228042072388,-14.089958660773899,25.33841601709515,-118.5261560674124,-139.36186523199729,247.8960366868794,-139.21064849435857,-199.9886991516732,-400.9327757323978,-20.05836948566359,-67.66119048906907,0.4358193007249298,-122.37608740115448,92.42389650793284,-29.134818004847865,-204.26565449367283,-55.216485060879464,-98.57760250209778,-24.07141782765848,-127.79968083607982,-133.37756794115734,64.41624135476769,-96.79115125637331,-48.26049799540954,-125.14222612354365,-215.7560423523004,-118.09764490164264,-169.51783360327514,81.52796288632004,-152.81511128604404,-33.955715302277426,-10.659684899691257,108.84929635971122,-114.53981466691627,-40.241258300575694,-4.6581852989463295,-135.66112889214588,-153.49624955687915,11.472262954165238,144.217031832512,-65.0205775552486,-108.46645937123424,-25.68176252830872,-50.50423790938254,-85.11539213361749,133.2362271529053,-175.21102724469586,-109.14777649490709,-109.76198565496097,-236.03281110382568,-17.046756237602228,-39.9604704778979,-287.9835364817528,-101.22821475673418,-127.16510685726672,-81.64502997095533,-231.66301582232467,-165.74335301696047,-158.73897798052914,-18.642463099911737,-165.47922629042694,-106.16324013090197,-53.709165823606654,-70.69874544049283
"fft_coefficient__attr_""imag""__coeff_47",62.520239815511616,113.78019991207411,293.7503679054472,150.8141559776476,195.64465040154752,60.06694831805516,-32.69430809038356,62.36371045756785,79.59917497675039,146.26110645457135,22.34717903736361,170.82655761144895,-63.66674281214021,156.80331691547246,7.29646730630194,48.812745657576706,68.40779915717292,124.64860812633339,45.72740196899997,144.8794317406344,62.59836886487773,92.36066744339931,-28.757440723382224,254.66671818227002,51.70445035780734,79.72420336503063,5.291096917990949,-155.6710448040933,-13.542918173644424,-22.05448220918059,18.200592541606312,82.80676438757337,-12.031463906357459,-109.13040284347028,141.525506377108,65.86522158878566,46.14428535928556,61.682476528142864,60.90622189342477,7.576663136506241,38.09480931962764,156.33399820740243,195.65178514431574,103.4220150951214,48.67822918002474,44.50846109406696,36.58157298661303,108.07633072653407,136.69455003221265,97.29744878592813,116.51426938972999,31.79707220402026,62.520239815511616,-145.14019789154491,11.307675215796166,293.7503679054472,162.8873982854035,83.18817248667395,215.14729188313058,-9.011076007154537,171.98168515040268,105.16721863850867,31.681967523305858,38.13223010704182,141.6649279611134,71.21851178136733,107.4979544969482,226.86649411479988,70.917917693157,136.92535251344597,48.837256276769935,111.52348796851092,345.57434731270894,-83.4336383977078,-6.0185268805782925,325.22179093850883,-12.415429402486641,97.07915260830808,185.3412223432882,79.77943342290224,138.27632033002567,-21.07685287456354,5.503455165682315,127.77406571223064,40.93906902606524,146.35217736109655,-124.43182435430622,7.29646730630194,170.01210469550466,-10.533184190468212,60.28387554122498,74.55773991222271,98.23636049821533,143.0238475794863,263.0563686438147,97.845897029565,59.57171344232469,24.47105960858866,85.71139175160471,29.981246906761825,86.32279478595514,120.45252900685153,13.402477868554755,289.7515558385616,45.26234390410224,-73.58501773303261,73.13669421948565,-120.9341652433338,105.27492809467947,41.5203252662306,154.12330034696106
"fft_coefficient__attr_""imag""__coeff_48",-36.01741138799204,124.79001052812959,-87.04150249302704,267.2517779958745,33.00154897124586,43.27275766004755,-22.66379202499968,75.59093885068746,-45.515616997924894,85.86346408174246,-12.398186393385402,-5.23303442963573,30.60963586457973,186.9993147786114,104.75410880018501,39.34535762160061,1.85142027824687,-3.781041447656179,-174.7331956463879,0.6676864199858255,-257.8677950923818,52.16514665023217,-12.890281796709104,-68.99635429290502,91.25859321498416,-68.38254787877185,-35.436494858289976,27.870369991093966,12.361403699398771,-33.99324777993676,-41.246618362676045,17.66416568659656,-95.8963710023296,80.68778118064046,184.0252566563307,45.814866554146235,42.827209503675775,16.04542358159398,60.03287018587025,-102.46236834198062,-72.98714590857908,138.4883726017419,-260.60272467707887,36.60889056753305,-90.26847691539058,333.4694319343615,134.3477671102052,23.880036049642975,166.8956295278695,-84.61562425004541,70.13401158971479,15.556714777727834,-36.01741138799204,-130.04229909408176,-173.6827165990777,-87.04150249302704,2.5361898438539185,85.54063326303684,-185.35856361094068,-25.837732679908996,81.29560048340115,38.27483804977055,22.177424651067223,104.35271002273028,-70.64872171303873,64.14910786703479,238.22233149343072,25.037421187132182,-33.5393107939597,90.60410708838903,32.79180525130431,54.27827333741274,97.45743037590353,111.99254751748879,144.30425931359315,137.68212467439463,73.1259355178614,88.80557310179225,-53.52235028477451,53.190643795396305,-22.749362077013597,-199.50388153684054,112.50213557452165,39.17914771892286,145.74749090556017,55.807323806860936,115.82771097769266,104.75410880018501,169.7986406143796,118.3363667152749,93.77751063745507,112.8583831936795,516.2153863113368,118.719680578285,120.4942015154563,-14.754135456559855,200.50152960058662,86.82185721703989,133.27457201209995,21.292246463765647,-0.5602271598101893,80.2682315154775,-37.74618886394235,458.5458859701065,101.78740834657728,276.41033809020803,19.31326558049969,53.949286893365084,7.305360754285331,124.18698633411782,139.3021790910487
"fft_coefficient__attr_""imag""__coeff_49",72.75772556551759,-8.265481468170286,-122.41905441455675,82.0469328953937,-9.068598052634684,-87.68709914421797,-97.89947572172707,-6.778009534182921,45.92173014141949,-28.432411920075307,-67.93804142583872,-94.32338977766999,-128.14450479891553,-49.173243533097754,-184.1460301088547,-23.500004452563033,-33.408436467098355,-16.413120955405898,161.43840430515576,-160.11129279452507,53.36076550593009,203.35118452029144,-50.275200791529855,-54.58359914876298,-16.164935276736134,34.95424357345129,-53.41884467363479,38.418308662910164,40.92871286632763,26.49337329929859,-13.325672898299386,-75.94705186854308,-14.286836459288843,-206.06298616315465,73.12732255596526,-86.90819834251526,-82.38721893147958,-29.468574155135467,-200.1712748635707,-60.64184200720718,-2.6614144333667795,-30.100582361612254,-23.927568453292377,-19.47400920418061,-91.53196379760789,103.07130665760133,-60.78779940500085,-168.96828283931995,-36.36295256007284,-150.56429783192533,56.84265724146477,89.37718447550299,72.75772556551759,-171.4018634260049,-137.00915602680766,-122.41905441455675,75.86983325009723,-71.68600448525567,-7.395455537739991,-37.69627167407509,61.941657028528695,-62.30766431638283,-58.82957603122962,54.76664285790284,-10.85911346610321,-109.1230087904851,14.927445693554972,25.029234917275886,-128.04631056766422,-120.67029382913957,48.697537849293525,110.34427677886137,-2.884984184003656,186.87535642199728,386.16641119207964,-149.50274237854293,182.02812637724358,31.798463652258846,89.01884118349416,-59.85843262042284,51.46731064926288,-53.73477170086231,-21.0589386167725,-98.74343479904644,30.761388773942656,17.764252505966994,56.79431658006354,-184.1460301088547,-156.64108570168156,-42.3297877972809,7.229735459387266,-1.1236956487226024,-339.31710807294496,-58.44654612818616,-43.06738227572318,-54.47052248243552,-34.582598406465365,130.05278511916873,26.65288470840066,-85.21722971464504,-35.773115515598946,-19.74036433643002,-175.91917157728727,191.53526060477742,97.24479293833836,395.130046551627,-37.68779704719792,-64.49723441079871,14.580592946212853,94.20307322698383,-27.173765867923166
